# na	desig	ra	dec	redshift	Z	errZ	Y	errY	J	errJ	H	errH	K	errK	unW1mag	unW1err	unW1snr	unW2mag	unW2err	unW2snr	w3mpro	w3sig	w3snr	w4mpro	w4sig	w4snr
MMT	J2202+0131	330.63833333	1.52230555	5.23000001907	-999999500.0	-999999500.0	22.1444225473	0.0716036632657	22.0767170987	0.041363377591137146	20.5495663204	0.395289748907	20.7966881037	0.425022274256	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
IMS	J2204+0012	331.0746667	1.19577778	5.94000005722	-999999500.0	-999999500.0	-999999500.0	-999999488.0	22.438277019	0.10034332666263163	21.5579031266	0.33178959664057006	24.0738132661	3.4229717087754428	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDWISE	J2207-0416	331.7921666	-4.2823	5.53000020981	-999999500.0	-999999500.0	18.656255722	0.0310690458864	18.7896175385	0.0349158234894	18.271572113	0.0313390418887	18.1360855103	0.0361931584775	15.1450252533	0.0117653924972	91.7830276489	14.1229906082	0.0171944294125	62.645816803	12.2139997482	0.46099999547	2.40000009537	8.37600040436	-999999488.0	0.40000000596
SHELLQs	J2210+0304	332.6135	3.0745833	6.90000009537	-999999500.0	-999999500.0	23.1309585571	0.29552000761	22.2071647644	0.125396236777	22.0588150024	1.16722428799	22.9603385925	2.68158650398	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
ATLAS	J332.8017-32.1036	332.80175	-32.1035556	6.33939981461	19.9681434631	0.0173634942621	19.9090518951	0.031735882163	19.6487731934	0.0262480378151	19.395154953	0.0499539077282	19.0668830872	0.0308687556535	16.2510528564	0.0274198707193	39.0987968445	15.5201616287	0.0552728846669	19.1474342346	12.1479997635	-999999488.0	1.0	8.42000007629	-999999488.0	1.60000002384
SDSS	J2211+0011	332.92087499	0.18858333	5.23000001907	-999999500.0	-999999500.0	21.7402973337	0.502572000027	21.7338870538	0.036472489337315755	21.0802961913	0.21234007304094768	21.0462996202	0.029946502811528556	18.0645065308	0.130654573441	7.8199968338	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDSS	J2212-0042	333.21454166	-0.70852777	5.42000007629	-999999500.0	-999999500.0	20.709918992	0.226349562407	20.4190604756	0.010855290828194598	19.9657804186	0.021166253278828564	19.8492924398	0.009184008084842852	17.1083335876	0.0573776848614	18.427022934	16.7547168732	0.15596075356	6.47356367111	12.3050003052	-999999488.0	-999999488.0	8.5640001297	-999999488.0	0.800000011921
MMT	J2213+0034	333.27191666	0.56883333	5.30999994278	22.5984458938	0.239533349872	22.1748943491	0.140755236149	22.1608182152	0.047290919421506816	21.9713023227	0.06232495339565109	21.8396944505	0.055772986979017586	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
MMT	J2215-0009	333.83425	-0.15233333	5.28000020981	-999999500.0	-999999500.0	21.4796333475	0.356890112162	21.6359285763	0.02972977733497478	21.292475716	0.044946213322811866	21.1199061833	0.027989519253003203	18.3096179962	0.161218926311	6.24691724777	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
PSO	J333.9859+26.1081	333.9859789	26.10816837	6.03000020981	-999999500.0	-999999500.0	-999999500.0	-999999500.0	20.4376659393	0.141756564379	-999999500.0	-999999500.0	-999999500.0	-999999500.0	17.420129776	0.0672627165914	15.6468915939	16.6673755646	0.126626327634	8.08404636383	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDSS	J2216+0013	334.18341666	0.23002778	5.01000022888	-999999500.0	-999999500.0	20.3033809824	0.00961541198194	20.1637161529	0.007713933154777135	19.9890455713	0.09896205164649863	19.6986211037	0.007923952353871196	17.0680427551	0.0546318367124	19.3778705597	16.4743671417	0.120918825269	8.48832893372	11.9969997406	-999999488.0	1.20000004768	8.92099952698	-999999488.0	-999999488.0
HSC	J2216-0016	334.1852917	-0.28058333	6.09999990463	-999999500.0	-999999500.0	22.1299381418	0.645431041718	22.801277527	0.1122465981679327	21.9961842856	0.3235898838357228	22.3583919708	0.09984760706492515	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
VIMOS	2911001793	334.82175	1.04691667	6.15999984741	-999999500.0	-999999500.0	-999999500.0	-999999488.0	24.183561256	0.27611563555127405	23.2421399099	0.2248815948734867	22.9301028702	0.1321023392257243	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDSS	J2220-0101	335.07704	-1.02969114	5.61999988556	-999999500.0	-999999500.0	20.3802986307	0.101360887289	20.2921856528	0.03993150402439622	20.1374318415	0.05113735655477033	19.7716191571	0.04938683285052157	16.8892307281	0.048982642591	21.6695079803	16.0944461823	0.0887946859002	11.7343025208	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SHELLQs	J2223+0326	335.789625	3.4389722	6.05000019073	-999999500.0	-999999500.0	21.5601215363	0.3667293787	20.8838043213	0.252520680428	21.0957012177	0.649438798428	23.8602371216	7.27588272095	18.2904109955	0.151138678193	6.69530439377	16.9593238831	0.179873868823	5.54989767075	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDWISE	J2225+0330	336.3099166	3.5034722	5.34999990463	-999999500.0	-999999500.0	19.4640617371	0.0575931333005	19.279964447	0.0428748652339	19.3864269257	0.139216482639	19.1887054443	0.106287516654	16.3553638458	0.028661115095	37.3841056824	15.6356201172	0.0572971478105	18.45362854	11.9969997406	-999999488.0	0.699999988079	8.29100036621	-999999488.0	1.89999997616
SDWISE	J2226-0618	336.5517083	-6.3020249	5.07999992371	-999999500.0	-999999500.0	18.6373023987	0.0264497622848	18.6960449219	0.0329132005572	18.4457416534	0.0406952053308	18.3468666077	0.0415019579232	15.7082271576	0.018111422658	59.4489402771	15.0369758606	0.0370614267886	28.7983837128	12.2119998932	0.430000007153	2.5	8.82499980927	-999999488.0	-999999488.0
HSC	J2228+0128	337.1159583	1.46930556	6.01000022888	-999999500.0	-999999500.0	22.8384571075	1.18678307533	-999999488.0	-999999488.0	21.9137458801	1.21541512012	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDSS	J2228+0110	337.18141	1.1756111	5.94999980927	-999999500.0	-999999500.0	22.6102295084	0.611468970776	22.6668567637	0.3751214173401615	22.1997176452	0.46734743354488667	21.889238978	0.3478720985222296	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDSS	J2228-0757	337.18812499	-7.96538333	5.14200019836	-999999500.0	-999999500.0	19.882856369	0.0662932470441	19.6294269562	0.0736898854375	-999999500.0	-999999500.0	19.254032135	0.0972317531705	16.3597583771	0.0320109724998	33.4200744629	15.6178426743	0.0618949569762	17.0463352203	11.8719997406	-999999488.0	1.10000002384	8.98499965668	-999999488.0	-999999488.0
SHELLQs	J2228+0152	337.19879166	1.87791667	6.07999992371	-999999500.0	-999999500.0	23.1644382477	1.39592552185	22.418680191	0.959398448467	21.7640991211	0.960698485374	22.31980896	1.61584055424	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
CFHQS	J2229+1457	337.25687	14.952499	6.15170001984	-999999500.0	-999999500.0	-999999500.0	-999999500.0	23.8886795044	5.14063692093	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SHELLQs	J2231-0035	337.9537083	-0.5965278	5.86999988556	-999999500.0	-999999500.0	-999999500.0	-999999500.0	23.3351247931	0.30982003766108557	21.9889903719	0.3688901960454206	23.6337014862	1.1283287548692935	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
HSC	J2232+0012	338.050125	0.21066667	6.17999982834	-999999500.0	-999999500.0	22.6605835123	1.14126253128	22.548437196	0.3221809981247859	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
PSO	J338.2298+29.5089	338.2297707	29.50897599	6.66599988937	-999999500.0	-999999500.0	-999999500.0	-999999500.0	20.4553947449	0.116740122437	-999999500.0	-999999500.0	-999999500.0	-999999500.0	17.4989013672	0.068445533514	15.3680200577	17.0764255524	0.172846704721	5.79475975037	12.0430002213	-999999488.0	0.899999976158	8.94499969482	-999999488.0	0.300000011921
SDSS	J2233-0107	338.3651666	-1.1178888	5.11000013351	-999999500.0	-999999500.0	-999999500.0	-999999500.0	21.2172603569	0.250506639481	21.2203615472	0.23045114753934867	21.1626739463	0.28716528636145844	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
HSC	J2236+0032	339.18575	0.54913889	6.40000009537	-999999500.0	-999999500.0	-999999500.0	-999999488.0	22.8989905726	0.4294512095532249	22.5410419131	0.7051853908202795	22.57655729	0.550837159448328	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDSS	J2238-0027	339.7091666	-0.4505	5.17000007629	-999999500.0	-999999500.0	21.3702125711	0.28913679719	21.3751773617	0.09588541315340007	20.5919153122	0.14503178164563946	20.9549678504	0.11760800292159002	18.065372467	0.133239462972	7.65898132324	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDSS	J2239+0030	339.7814999	0.5062777	5.09000015259	-999999500.0	-999999500.0	21.1050586863	0.294999390841	21.2160383779	0.08119315813320203	21.1128977455	0.2749109586460234	20.690311389	0.12043415755	17.8608474731	0.111094176769	9.28163719177	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SHELLQs	J2239+0207	339.94779166	2.12986111	6.26000022888	-999999500.0	-999999500.0	21.75730896	0.453085362911	21.8370990753	0.646947145462	21.5844554901	0.536708891392	21.0302753448	0.426722407341	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
PSO	J340.2041-18.6621	340.20417	-18.66217	6.01000022888	-999999500.0	-999999500.0	19.942937851	0.0807267352939	21.8260040283	0.711340010166	-999999500.0	-999999500.0	19.577545166	0.172946438193	16.5530014038	0.0391582250595	27.2299003601	15.5693054199	0.0620379894972	17.0058956146	12.3339996338	-999999488.0	0.300000011921	8.68099975586	-999999488.0	0.300000011921
CFHQS	J2242+0334	340.65645	3.5726666	5.88000011444	-999999500.0	-999999500.0	22.5994186401	0.898791849613	21.7212905884	0.533288180828	22.4464225769	1.07718372345	24.0128040314	6.17477941513	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDSS	J2245+0024	341.3511249	0.4039444	5.15999984741	-999999500.0	-999999500.0	21.706012742	0.582143187523	21.5511584784	0.35774979272404234	20.9656632549	0.35540933138330333	20.8124587265	0.13560215389687685	18.1255130768	0.144710570574	7.01391601562	-999999488.0	-999999488.0	-999999488.0	12.279999733	-999999488.0	-999999488.0	8.58899974823	-999999488.0	0.600000023842
VDES	J2250-5015	342.508375	-50.26170833	6.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.1663036346	0.0373854599893	18.9598197937	0.0418044552207	18.9448814392	0.0521309301257	16.2478485107	0.0242363028228	44.2997550964	15.5666923523	0.0476360991597	22.2959442139	11.954000473	0.25799998641	4.19999980927	8.74199962616	-999999488.0	0.5
SHELLQs	J2252+0225	343.0226667	2.4255278	6.11999988556	-999999500.0	-999999500.0	22.3977775574	0.875896334648	-999999488.0	-999999488.0	24.2217960358	7.58293390274	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SHELLQs	J2255+0251	343.9085	2.8573889	6.34000015259	-999999500.0	-999999500.0	27.3533706665	-999999488.0	-999999488.0	-999999488.0	21.4736156464	0.475910514593	-999999488.0	-999999488.0	17.8215045929	0.110268726945	9.35473537445	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SHELLQs	J2304+0045	346.0957083	0.7515	6.36000013351	-999999500.0	-999999500.0	25.1414966745	-999999488.0	22.7375372882	0.39443096827407365	22.7050494843	0.995389223099	22.2338599922	0.4749639948868438	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDSS	J2307+0031	346.89729	0.5303888	5.86999988556	-999999500.0	-999999500.0	22.4666958017	1.04229176044	21.2430885859	0.09815455953810535	20.6855441008	0.16679172972891657	20.317018478	0.0700874510780281	17.2547531128	0.0630877837539	16.7147655487	16.3662242889	0.110622495413	9.32327747345	11.8020000458	-999999488.0	1.5	8.75199985504	-999999488.0	-999999488.0
SDSS	J2310+1855	347.6620586	18.92220166	6.00309991837	-999999500.0	-999999500.0	-999999500.0	-999999500.0	18.8616447449	0.0473447777331	-999999500.0	-999999500.0	-999999500.0	-999999500.0	15.8754291534	0.0178299508989	60.3955078125	15.2997198105	0.0390138924122	27.3324432373	12.2720003128	0.441000014544	2.5	9.16300010681	-999999488.0	-999999488.0
SDSS	J2312+0100	348.0684999	1.0143055	5.07999992371	-999999500.0	-999999500.0	21.5763435526	0.552834033966	21.0539194102	0.06613535950271915	20.4653468411	0.08784050306360065	20.5318474309	0.07703443412775238	18.0824012756	0.134046137333	7.61000728607	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDSS	J2315-0023	348.94404	-0.3994722	6.117000103	-999999500.0	-999999500.0	21.5090675516	0.277369618416	21.3125440664	0.10108050040559614	21.1575088531	0.11817940141607935	20.6805646949	0.11594332910929465	17.3354187012	0.070594958961	14.8852109909	16.6532611847	0.141824573278	7.16637277603	12.1759996414	-999999488.0	0.600000023842	8.71500015259	-999999488.0	0.300000011921
VIK	J2318-3113	349.5764625	-31.22954167	6.44350004196	21.8992805481	0.09657356143	20.7590999603	0.0692126080394	20.6874790192	0.0703595727682	20.8834705353	0.165243685246	20.4716529846	0.111878782511	18.1010627747	0.132983908057	7.67462348938	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
CFHQS	J2318-0246	349.51166	-2.7761111	6.05000019073	-999999500.0	-999999500.0	22.7599258423	1.42720782757	22.1491374969	0.796340942383	21.0807437897	0.397798418999	20.3866252899	0.30796417594	18.1760902405	0.14351028204	7.07657670975	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDSS	J2325+2628	351.3093508	26.47995309	5.76999998093	-999999500.0	-999999500.0	-999999500.0	-999999500.0	18.8989524841	0.0417467541993	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.1377887726	0.0220502186567	48.7408981323	15.4867506027	0.045408912003	23.4136600494	12.5880002975	0.507000029087	2.09999990463	8.96800041199	0.477999985218	2.29999995232
SUVAW	J2325-0553	351.40266666	-5.89119444	5.21999979019	-999999500.0	-999999500.0	19.2599582672	0.0570434853435	19.0553398132	0.0523904934525	19.0162563324	0.069639146328	18.9906539917	0.0838092714548	16.3231658936	0.0299218446016	35.7880859375	15.6421356201	0.0599087774754	17.6277732849	12.4300003052	0.437000006437	2.5	8.42800045013	-999999488.0	1.20000004768
CFHQS	J2329-0301	352.2845	-3.0329999	6.41699981689	-999999500.0	-999999500.0	21.1418609619	0.39204031229	22.201883316	0.93112796545	20.9638843536	0.41067352891	20.9464035034	0.47767829895	17.9737510681	0.124106913805	8.2579164505	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
CFHQS	J2329-0403	352.31025	-4.0566944	5.90000009537	-999999500.0	-999999500.0	25.0024490356	9.75611400604	23.1083183289	1.72920954227	-999999488.0	-999999488.0	22.4071044922	1.51621389389	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDWISE	J2329+3003	352.41375	30.0641055	5.23999977112	-999999500.0	-999999500.0	-999999500.0	-999999500.0	18.9835567474	0.0420113578439	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.1503829956	0.0217534024268	49.4128837585	15.5170679092	0.045440942049	23.3968105316	12.6560001373	-999999488.0	-999999488.0	9.07199954987	-999999488.0	-999999488.0
SUVAW	J2330+0957	352.53629166	9.96213888	5.30000019073	-999999500.0	-999999500.0	19.7872428894	0.058165974915	19.6830482483	0.0717292800546	19.1672153473	0.0688684731722	19.1446762085	0.0559339076281	16.1971492767	0.0248476043344	43.1977500916	15.1404857635	0.0374011099339	28.5324325562	12.1459999084	0.386000007391	2.79999995232	8.91699981689	0.537999987602	2.0
SDSS	J2334-0010	353.7293749	-0.1728055	5.11000013351	-999999500.0	-999999500.0	22.6909408731	1.20453369617	20.8317735039	0.05076124727424685	20.9285255025	0.17086194390452653	20.8413429383	0.11973197373188894	18.002620697	0.124656304717	8.21940040588	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDWISE	J2344+1653	356.1395833	16.8879111	5.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	18.5305023193	0.0330025926232	-999999500.0	-999999500.0	-999999500.0	-999999500.0	15.2594547272	0.011547582224	93.5241394043	14.5737476349	0.022119846195	48.5859680176	11.9989995956	0.280999988317	3.90000009537	8.95600032806	-999999488.0	0.10000000149
VIK	J2348-3054	357.1389	-30.902844	6.90180015564	24.5089550018	0.91273856163	21.1834125519	0.0789652690291	21.0963287354	0.0778968781233	20.9524307251	0.157032459974	20.5186958313	0.109548263252	17.6946983337	0.0904882624745	11.5055904388	-999999488.0	-999999488.0	-999999488.0	12.1370000839	-999999488.0	1.5	9.14000034332	0.486999988556	2.20000004768
PSO	J357.8289+06.4019	357.8289911	6.40192191	5.80999994278	-999999500.0	-999999500.0	21.6579170227	0.398765295744	22.0676898956	0.799982666969	22.0806808472	0.899760603905	21.3129501343	0.515812814236	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SUVAW	J2351-0459	357.85129166	-4.98536111	5.25	-999999500.0	-999999500.0	19.7807559967	0.10568382591	20.0165920258	0.14009231329	19.6845607758	0.129314467311	19.5552997589	0.133030921221	17.1012783051	0.0556763932109	19.0051021576	16.0933837891	0.0897985622287	11.5976819992	12.5489997864	-999999488.0	-999999488.0	8.89200019836	-999999488.0	0.10000000149
PSO	J359.1352-06.3831	359.1352149	-6.38312644	6.17220020294	-999999500.0	-999999500.0	20.0693664551	0.121499620378	19.9640426636	0.10952141881	19.7554454803	0.115004137158	19.405122757	0.109330177307	16.4896221161	0.0322993434966	33.1173210144	15.6655740738	0.0607223622501	17.3850135803	11.8950004578	-999999488.0	1.20000004768	8.69999980927	-999999488.0	-999999488.0
SDSS	J2356+0023	359.21491	0.3925833	6.0	-999999500.0	-999999500.0	22.3723983927	0.79322296381	21.8485541146	0.23327143015389962	25.0064192067	7.726253435667025	21.7708027634	0.4441341386747748	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SUVAW	J2358+0634	359.60016666	6.57705555	5.32000017166	-999999500.0	-999999500.0	19.3844013214	0.0661843121052	19.5011634827	0.106518954039	19.1081218719	0.0675778314471	19.1938858032	0.0883256271482	16.328742981	0.0295887552202	36.1965408325	15.3754825592	0.0469366051257	22.6355609894	12.1129999161	0.375999987125	2.90000009537	9.11299991608	-999999488.0	-999999488.0
UHS	J0439+1634	69.946166	16.5710277	6.51000022888	-999999500.0	-999999500.0	-999999500.0	-999999500.0	17.4729290009	0.0158176496625	-999999500.0	-999999500.0	16.8525238037	0.0101001216099	13.9821166992	0.00510060880333	212.365112305	13.2758617401	0.00899733789265	120.173225403	10.2760000229	0.0869999974966	12.3999996185	7.16499996185	0.125	8.69999980927
DELS	J0038-1527	9.650416	-15.4565555	7.02099990845	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.7411575317	0.0412487387657	25.8248462677	16.3112239838	0.104508563876	9.89698314667	12.3070001602	-999999488.0	0.5	8.70400047302	-999999488.0	0.899999976158
DELS	J0839+3900	129.945333	39.0031944	6.90500020981	-999999500.0	-999999500.0	-999999500.0	-999999500.0	20.3856220245	0.195767447352	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.4210357666	0.0312390886247	34.2580947876	15.6984434128	0.0609197616577	17.3270645142	12.2469997406	-999999488.0	0.600000023842	8.5860004425	-999999488.0	0.699999988079
DELS	J0411-0907	62.869291	-9.1305	6.80999994278	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.8246879578	0.0428948923945	24.8148078918	16.0511856079	0.0786301642656	13.3141794205	12.6219997406	-999999488.0	-999999488.0	8.74600028992	-999999488.0	0.5
DELS	J0829+4117	127.383208	41.2945555	6.76800012589	-999999500.0	-999999500.0	-999999500.0	-999999500.0	20.2610912323	0.146071076393	-999999500.0	-999999500.0	-999999500.0	-999999500.0	17.2459659576	0.060940682888	17.3209476471	16.6033668518	0.128268957138	7.9743680954	12.4639997482	-999999488.0	0.20000000298	9.02499961853	-999999488.0	0.10000000149
DELS	J1104+2134	166.089958	21.5746666	6.73999977112	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.9134197235	0.114350430667	-999999500.0	-999999500.0	-999999500.0	-999999500.0	17.2253074646	0.0593794062734	17.7892818451	16.5316410065	0.123942263424	8.26952648163	12.6499996185	-999999488.0	-999999488.0	8.85799980164	-999999488.0	-999999488.0
DELS	J0910+1656	137.556791	16.9416111	6.71999979019	-999999500.0	-999999500.0	-999999500.0	-999999500.0	20.7364196777	0.268715649843	-999999500.0	-999999500.0	-999999500.0	-999999500.0	17.5036735535	0.0820888131857	12.7326669693	-999999488.0	-999999488.0	-999999488.0	12.4110002518	-999999488.0	0.300000011921	9.05900001526	-999999488.0	-999999488.0
DELS	J0837+4929	129.407666	49.4834444	6.71000003815	-999999500.0	-999999500.0	-999999500.0	-999999500.0	20.3065948486	0.187879487872	-999999500.0	-999999500.0	-999999500.0	-999999500.0	17.254283905	0.0610752776265	17.2817192078	16.0040073395	0.074294179678	14.11972332	12.5780000687	-999999488.0	0.40000000596	9.15499973297	-999999488.0	-999999488.0
DELS	J1216+4519	184.114916	45.3196388	6.65399980545	-999999500.0	-999999500.0	-999999500.0	-999999500.0	21.2680721283	0.454460263252	-999999500.0	-999999500.0	-999999500.0	-999999500.0	17.3297481537	0.0557858198881	18.9668655396	16.4714641571	0.0969674438238	10.7043619156	12.6239995956	-999999488.0	0.5	8.99899959564	-999999488.0	0.300000011921
VHS	J2102-1458	315.580083	-14.9816666	6.64799976349	-999999500.0	-999999500.0	20.964471817	0.201617196202	21.0283203125	0.279937982559	-999999500.0	-999999500.0	22.2224731445	1.47990643978	17.792016983	0.115646570921	8.89727115631	-999999488.0	-999999488.0	-999999488.0	11.4040002823	-999999488.0	1.39999997616	8.7110004425	-999999488.0	0.10000000149
DELS	J0910-0414	137.727208	-4.2352222	6.63000011444	-999999500.0	-999999500.0	-999999500.0	-999999500.0	20.234128408	0.07274907611597978	-999999500.0	-999999500.0	19.4714316893	0.106916725636	16.8579273224	0.0433171987534	24.5681190491	15.9897565842	0.0748244225979	14.0161991119	12.3140001297	-999999488.0	0.300000011921	9.13399982452	-999999488.0	-999999488.0
DELS	J0706+2921	106.609958	29.3515277	6.57999992371	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.1359558105	0.0513124540448	-999999500.0	-999999500.0	-999999500.0	-999999500.0	15.9408330917	0.0220169890672	48.8152008057	15.3470344543	0.0463892109692	22.9085025787	12.4270000458	0.483000010252	2.20000004768	8.53699970245	0.340000003576	3.20000004768
DELS	J1135+5011	173.787208	50.1924999	6.57999992371	-999999500.0	-999999500.0	-999999500.0	-999999500.0	20.4436988831	0.172058463097	-999999500.0	-999999500.0	-999999500.0	-999999500.0	17.2323188782	0.0515102744102	20.5819816589	16.4587936401	0.0961375832558	10.8009490967	12.267999649	-999999488.0	1.20000004768	8.74899959564	-999999488.0	0.800000011921
DELS	J1535+1943	233.886958	19.72225	6.40000009537	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.6275157928	0.106586955488	-999999500.0	-999999500.0	-999999500.0	-999999500.0	15.8840856552	0.0175626706332	61.3219337463	15.1807479858	0.0338918715715	31.5378818512	12.5839996338	0.345999985933	3.09999990463	9.3109998703	0.449000000954	2.40000009537
DELS	J0803+3138	120.772583	31.6428333	6.37699985504	-999999500.0	-999999500.0	-999999500.0	-999999500.0	20.1910190582	0.133318662643	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.9737663269	0.0526775643229	20.1150245667	16.4640655518	0.122917592525	8.34247779846	12.0530004501	-999999488.0	0.800000011921	8.70899963379	0.402000010014	2.70000004768
DELS	J1316+1028	199.033916	10.4757777	6.34999990463	-999999500.0	-999999500.0	20.8726863861	0.147688552737	20.739358902	0.109434269369	20.7901859283	0.351451814175	19.6453399658	0.0935544669628	16.5427474976	0.0333668552339	32.0419006348	15.7351951599	0.0613176263869	17.2114601135	12.7159996033	0.522000014782	2.09999990463	8.93400001526	-999999488.0	0.800000011921
SDSS	J0012+3632	3.136999	36.5378055	5.44000005722	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.0137252808	0.0606611967087	-999999500.0	-999999500.0	-999999500.0	-999999500.0	15.8213596344	0.017368439585	62.0131721497	15.2305583954	0.0362704694271	29.4372215271	12.0010004044	0.234999999404	4.59999990463	8.68799972534	0.328999996185	3.29999995232
