no,l,b,RA_1,DEC_1,RA(hms),DEC(dms),Name,Class,Rmag,B/Gmag,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,redshift,citation,redshift_citation,Xname,Rname,FIRST____flux(mJy),NVSS____flux(mJy),VLBI_flux__1.4GHz(mJy),VLBI_flux__1.6GHz(mJy),VLBI_flux__1.7GHz(mJy),VLBI_flux__2.3GHz(mJy),VLBI_flux__3GHz(mJy),VLBI_flux__4.3GHz(mJy),VLBI_flux__4.9GHz(mJy),VLBI_flux_5GHz(mJy),VLBI_flux__7.6GHz(mJy),VLBI_flux__8.3(mJy),VLBI_flux__8.4(mJy),VLBI_flux___8.6GHz(mJy),VLBI_flux__15GHz(mJy),VLBI_flux_22GHz(mJy),VLBI_flux__43GHz(mJy),VLBI_reference,notes
2473,16.317544,-33.540651,308.482958,-27.648500,20 33 55.91,-27 38 54.60,PSO~J308.4829-27.6485,Q,>23.2,>23.3,,,,,,,,,,,5.8,2016ApJS..227...11B,2016ApJS..227...11B,,,-1,0,,,,,,,,,,,,,,,,,
2474,46.797529,-23.566620,309.990750,0.755389,20 39 57.78,+00 45 19.40,HRQC~J203957.78+004519.4,Q,21.8,23.4,23.06,22.85,22.52,22.42,21.83,0.33,0.14,0.16,0.24,0.48,4.97,2013ApJ...768..105M,2013ApJ...768..105M,,,0.15*,,,,,,,,,,,,,,,,,,
2475,45.392527,-24.307087,309.991667,-0.726944,20 39 58.0,-00 43 37,J203958.0-004337,Q,,,,,,,,,,,,,4.63,2016AstL...42..277K,2016AstL...42..277K,,,0.147*,,,,,,,,,,,,,,,,,,
2476,41.401865,-27.528199,311.089625,-5.422734,20 44 21.51,-05 25 21.84,SDSS~J204421.51-052521.8,Q,20.2,22.5,24.33,22.38,20.17,19.64,19.36,0.8,0.1,0.02,0.02,0.06,4.328,2005AJ....130..367S,2010AJ....139.2360S,,,0.348*,,,,,,,,,,,,,,,,,,
2477,46.303782,-25.972104,311.846583,-0.839417,20 47 23.18,-00 50 21.90,HRQC~J204723.18-005021.9,Q,22.4,24.6,24.6,25.97,22.63,21.36,21.18,0.81,0.71,0.17,0.09,0.3,4.89,2013ApJ...768..105M,2013ApJ...768..105M,,,0.149*,,,,,,,,,,,,,,,,,,
2478,46.778914,-26.391438,312.423281,-0.680922,20 49 41.59,-00 40 51.32,SDSS~J204941.58-004051.3,Q,19.8,21.7,24.66,21.65,19.75,19.47,19.51,1,0.06,0.03,0.17,0.07,4.191,2005AJ....130..367S,2010AJ....139.2360S,,,0.138*,,,,,,,,,,,,,,,,,,
2479,48.892314,-26.310397,313.319868,0.989158,20 53 16.77,+00 59 20.97,SDSS~J205316.76+005920.9,Q,19.3,22.2,24.63,21.87,19.75,19.41,19.05,1.05,0.08,0.02,0.02,0.04,4.299,2005AJ....130..367S,2010AJ....139.2360S,,,0.148*,,,,,,,,,,,,,,,,,,
2480,48.709570,-26.433688,313.340833,0.785278,20 53 21.80,+00 47 07.00,SDSS~J20533+0047,Q,24.4,0,25.28,25.39,24.29,25.38,21,0.76,0.53,0.49,0.34,0.19,5.92,2009AJ....138..305J,2009AJ....138..305J,,,0.149*,,,,,,,,,,,,,,,,,,
2481,56.562626,-22.040593,313.518763,9.181206,20 54 04.50,+09 10 52.34,SDSS~J205404.50+091052.3,qR,19.7,22.4,24.64,22.77,19.95,19.84,19.67,0.85,0.14,0.02,0.02,0.08,4,2011ApJ...729..141B,2015PASA...32...10F,,FIRST J205404.4+091052,70.63,,,,,,,,,,,,,,,,,,
2482,47.978209,-27.041286,313.526667,-0.087222,20 54 06.40,-00 05 14.00,SDSS~J20541-0005,Q,23.3,0,24.89,24.98,24.73,23.08,20.73,0.63,0.47,0.57,0.32,0.18,6.062,2008AJ....135.1057J,2013ApJ...773...44W,,,0.137*,,,,,,,,,,,,,,,,,,
2483,48.640410,-26.720821,313.554917,0.584167,20 54 13.18,+00 35 03.00,HRQC~J205413.18+003503.0,Q,23.4,24.5,25.82,24.6,23.58,21.76,21.89,0.51,0.69,0.36,0.12,0.41,4.86,2013ApJ...768..105M,2013ApJ...768..105M,,,0.152*,,,,,,,,,,,,,,,,,,
2484,50.531132,-25.825103,313.675875,2.497783,20 54 42.21,+02 29 52.02,J205442.21+022952.02,Q,20.33,0,24.7,23.01,20.62,19.43,19.17,1.03,0.15,0.03,0.02,0.05,4.56,2016ApJ...819...24W,2016ApJ...819...24W,,,0.152*,,,,,,,,,,,,,,,,,,
2485,40.922513,-30.774199,313.789541,-7.296838,20 55 09.49,-07 17 48.62,SDSS~J205509.48-071748.6,Q,19.8,20.7,23.84,21.5,19.92,19.72,19.52,0.87,0.06,0.02,0.03,0.07,4.008,2005AJ....130..367S,2010AJ....139.2360S,,,0.156**,,,,,,,,,,,,,,,,,,
2486,48.048292,-27.963094,314.350623,-0.505208,20 57 24.15,-00 30 18.75,SDSS~J205724.14-003018.7,Q,20.1,22,24.36,22.08,20.16,18.8,18.7,0.8,0.07,0.02,0.02,0.04,4.663,2005AJ....130..367S,2010AJ....139.2360S,,,0.142*,,,,,,,,,,,,,,,,,,
2487,358.509323,-40.861236,314.692604,-42.750979,20 58 46.22,-42 45 03.52,ChaMP~J205846.2-424503,QX,22.8,25.6,,,,,,,,,,,4.352,2012ApJS..200...17T,2012ApJS..200...17T,CXOX J205846.2-424502,,-1,-1,,,,,,,,,,,,,,,,,
2488,30.738920,-36.176862,315.227500,-17.256389,21 00 54.60,-17 15 23.00,CFHQS~J2100-1715,Q,24.6,0,,,,,,,,,,,6.09,2010AJ....139..906W,2010AJ....139..906W,,,-1,0,,,,,,,,,,,,,,,,,
2489,42.709940,-31.869808,315.481025,-6.453277,21 01 55.45,-06 27 11.80,SDSS~J210155.44-062711.7,Q,20.3,22.6,23.86,22.58,20.31,20.08,19.86,0.7,0.11,0.03,0.03,0.11,4.343,2005AJ....130..367S,2010AJ....139.2360S,,,0.155*,,,,,,,,,,,,,,,,,,
2490,59.265800,-22.755198,315.568851,10.818516,21 02 16.52,+10 49 06.66,SDSS~J210216.52+104906.6,Q,19.6,21.3,25.29,21.58,19.69,19.01,18.97,0.85,0.07,0.02,0.02,0.06,4.182,2005AJ....130..367S,2010AJ....139.2360S,,,0.145*,,,,,,,,,,,,,,,,,,
2491,97.955732,,9.011404,60.252778,21 02 40.20,+60 15 10.00,87GB~21014+6003,QR,+,+,,,,,,,,,,,4.575,2004ApJ...609..564S,2004ApJ...609..564S,,NVSS J210240.3+601510,-1,318,,,,"298.6,296.4 and 304",,,,,,,,140.6 and 155,,,,"2002ApJS..141...13B, 2008AJ....136..580P, Astrogeo database",
2492,46.729671,-31.700389,316.996375,-3.383481,21 07 59.13,-03 23 0.53,PS1 J210759.13-032300.53,Q,,,,,,,,,,,,,4.64,2018arXiv181011927Y,2018arXiv181011927Y,,,0.145*,0,,,,,,,,,,,,,,,,,
2493,50.829406,-30.261819,317.578917,0.369111,21 10 18.94,+00 22 08.80,HRQC~J211018.94+002208.8,Q,23,24.5,24.08,24.72,23.28,21.42,21.52,0.68,0.41,0.25,0.07,0.35,4.66,2013ApJ...768..105M,2013ApJ...768..105M,,,0.131*,,,,,,,,,,,,,,,,,,
2494,48.659436,-31.633429,317.773417,-1.934483,21 11 05.62,-01 56 04.14,J211105.62-015604.14,Q,19.78,0,22.73,24.44,19.92,18.22,18.21,0.43,0.54,0.02,0.02,0.03,4.85,2016ApJ...819...24W,2016ApJ...819...24W,,,0.127*,,,,,,,,,,,,,,,,,,
2495,51.589005,-30.335399,317.991708,0.884056,21 11 58.01,+00 53 02.60,HRQC~J211158.01+005302.6,Q,23.5,24.8,25.86,24.93,23.75,21.43,20.86,0.45,0.46,0.34,0.07,0.15,4.98,2013ApJ...768..105M,2013ApJ...768..105M,,,0.118*,,,,,,,,,,,,,,,,,,
2496,50.763782,-30.919246,318.105792,-0.028139,21 12 25.39,-00 01 41.30,HRQC~J211225.39-000141.3,Q,22.5,24.3,25.63,24.48,22.72,21.33,21.23,0.44,0.39,0.16,0.07,0.26,4.67,2013ApJ...768..105M,2013ApJ...768..105M,,,0.093*,,,,,,,,,,,,,,,,,,
2497,51.417615,-31.205700,318.646958,0.292611,21 14 35.27,+00 17 33.40,HRQC~J211435.27+001733.4,Q,23.1,24.4,23.66,24.64,23.39,21.37,21.02,0.3,0.4,0.93,0.07,0.23,4.75,2013ApJ...768..105M,2013ApJ...768..105M,,,0.122*,,,,,,,,,,,,,,,,,,
2498,44.430013,-34.739402,318.709745,-6.549192,21 14 50.34,-06 32 57.09,SDSS~J211450.33-063257.0,Q,18.4,20.5,22.93,21.93,19.75,19.23,19.06,0.45,0.08,0.02,0.02,0.06,4.236,2005AJ....130..367S,2010AJ....139.2360S,,,0.141*,,,,,,,,,,,,,,,,,,
2499,51.833765,-31.334378,318.946750,0.523278,21 15 47.22,+00 31 23.80,HRQC~J211547.22+003123.8,Q,22.5,23.9,24.48,24.14,22.75,20.96,20.65,0.73,0.36,0.17,0.05,0.15,4.84,2013ApJ...768..105M,2013ApJ...768..105M,,,0.134*,,,,,,,,,,,,,,,,,,
2500,59.840073,-26.749708,319.155422,8.883996,21 16 37.30,+08 53 02.38,SDSS~J211637.30+085302.3,Q,21.3,22.8,25.11,22.83,21.32,21.13,20.85,0.68,0.1,0.05,0.06,0.19,4.027,2012A&A...548A..66P,2017A&A...597A..79P,,,0.107*,,,,,,,,,,,,,,,,,,
2501,35.212318,-38.858767,319.205083,-14.981670,21 16 49.22,-14 58 54.0,VHS J210219.22-145854.0,Q,,,,,,,,,,,,,6.648,2018arXiv181011926W,Yang in prep.,,,-1,0,,,,,,,,,,,,,,,,,
2502,50.782767,-32.403632,319.372015,-0.803027,21 17 29.28,-00 48 10.90,SDSS~J211729.28-004810.8,Q,21,22.3,24.08,22.33,20.99,20.77,20.56,0.55,0.08,0.04,0.04,0.13,4.035,2012A&A...548A..66P,2017A&A...597A..79P,,,0.131*,,,,,,,,,,,,,,,,,,
2503,51.635906,-32.161582,319.553042,-0.064083,21 18 12.73,-00 03 50.70,HRQC~J211812.73-000350.7,Q,21.6,23.7,24.79,25.12,24.8,21.79,21.62,0.64,0.44,0.53,0.11,0.33,5.46,2013ApJ...768..105M,2013ApJ...768..105M,,,0.12*,,,,,,,,,,,,,,,,,,
2504,40.107459,-37.535311,319.604042,-10.932619,21 18 24.97,-10 55 57.43,PSO~J319.6040-10.9326,Q,>23.2,>23.3,,,,,,,,,,,5.9,2016ApJS..227...11B,2016ApJS..227...11B,,,-1,0,,,,,,,,,,,,,,,,,
2505,51.694220,-32.253054,319.656692,-0.071724,21 18 37.61,-00 04 18.20,SDSS~J211837.60-000418.2,Q,20.7,22.1,25.16,22.12,20.71,20.44,20.25,0.56,0.06,0.03,0.04,0.11,4.075,2012A&A...548A..66P,2017A&A...597A..79P,,,0.122*,,,,,,,,,,,,,,,,,,
2506,61.741919,-26.345811,319.868056,10.485278,21 19 28.33,+10 29 07.00,SDSS~J21194+1029,Q,22.2,24.1,25.67,24.29,22.32,20.62,20.5,0.54,0.69,0.12,0.04,0.15,5.18,2005AJ....130...13C,2005AJ....130...13C,,,0.147*,,,,,,,,,,,,,,,,,,
2507,51.290240,-32.836556,319.966213,-0.672260,21 19 51.89,-00 40 20.14,SDSS~J211951.89-004020.1,Q,26.41,26.01,,,,,,,,,,,5.87,2016ApJ...833..222J,2016ApJ...833..222J,,,0.135*,,,,,,,,,,,,,,,,,,
2508,52.080487,-33.082806,320.530675,-0.246011,21 22 07.36,-00 14 45.64,PSS~J2122-0014,Q,19.5,21.4,23.87,21.42,19.54,18.96,18.63,0.47,0.04,0.01,0.02,0.03,4.13,2001AJ....121.1799P,2017A&A...597A..79P,,,0.097*,,,,,,,,,,,,,,,,,,
2509,24.117520,-43.420812,320.870333,-24.360400,21 23 28.88,-24 21 37.44,PSO~J320.8703-24.3604,Q,>23.2,>23.3,,,,,,,,,,,5.73,2016ApJS..227...11B,2016ApJS..227...11B,,,-1,0,,,,,,,,,,,,,,,,,
2510,53.501725,-32.744361,320.900123,0.937864,21 23 36.03,+00 56 16.31,SDSS~J212336.02+005616.3,Q,20.3,22.9,23.89,22.93,20.31,20.16,20.03,0.63,0.13,0.02,0.03,0.1,4.316,2005AJ....130..367S,2017A&A...597A..79P,,,0.11*,,,,,,,,,,,,,,,,,,
2511,59.063583,-29.666170,321.110236,6.598748,21 24 26.46,+06 35 55.49,SDSS~J212426.45+063555.4,Q,20.8,22.5,25.25,22.47,20.79,20.64,20.72,0.69,0.08,0.04,0.04,0.15,4.007,2012A&A...548A..66P,2017A&A...597A..79P,,,0.209*,,,,,,,,,,,,,,,,,,
2512,54.205493,-33.593842,321.933860,0.955640,21 27 44.13,+00 57 20.30,SDSS~J212744.12+005720.3,Q,20.8,23.7,25.31,23.74,20.82,20.04,19.73,0.64,0.26,0.03,0.03,0.08,4.35,2005AJ....130..367S,2017A&A...597A..79P,,,0.198*,,,,,,,,,,,,,,,,,,
2513,54.091781,-34.384454,322.537273,0.436115,21 30 08.95,+00 26 10.01,SDSS~J213008.94+002610.0,Q,22.4,24.5,23.4,24.58,22.53,20.3,20.71,0.4,0.41,0.12,0.03,0.15,4.951,2007AJ....134..102S,2010AJ....139.2360S,,,0.112*,,,,,,,,,,,,,,,,,,
2514,356.485740,-46.695317,322.792875,-43.984167,21 31 10.29,-43 59 02.5,DES~J213110.29-435902.5,Q,,,,,,,,,,,,,6.45,2018arXiv181111915Y,2018arXiv181111915Y,,,-1,-1,,,,,,,,,,,,,,,,,
2515,58.321311,-32.223681,322.800827,4.570133,21 31 12.20,+04 34 12.48,SDSS~J213112.19+043412.4,Q,20.1,22.2,24.3,22.24,20.1,19.18,18.97,1.01,0.1,0.02,0.02,0.05,4.37,2012A&A...548A..66P,2017A&A...597A..79P,,,0.276*,,,,,,,,,,,,,,,,,,
2516,53.885446,-35.188642,323.110833,-0.152500,21 32 26.60,-00 09 09.00,SDSS~J21324-0009,Q,19.6,0,23.89,22.79,20.74,20.57,20.58,0.34,0.12,0.04,0.05,0.16,4.3,2006AJ....131.2788J,2006AJ....131.2788J,,,0.106*,,,,,,,,,,,,,,,,,,
2517,55.205534,-34.537458,323.180266,1.109406,21 32 43.26,+01 06 33.86,PSS~J2132+0106,Q,19.8,21,23.69,21.23,19.77,19.67,19.43,0.57,0.04,0.02,0.02,0.05,4.031,2004AJ....128..502A,2017A&A...597A..79P,,,0.139*,,,,,,,,,,,,,,,,,,
2518,49.810840,-37.802639,323.550000,-4.319445,21 34 12.00,-04 19 10.00,TEX~2131-045,QR,19.4,20.2,26.28,21.7,19.66,19.3,19.11,0.48,0.06,0.02,0.02,0.05,4.334,2002A&A...391..509H,2001AJ....121.1799P,,FIRST J213412.0-041909,311.26,,,,163.22,,,192,,138.01 and 124.3,141,,,,,,,"2017MNRAS.467..950C, 2018MNRAS.477.1065P, Astrogeo database",
2519,54.920128,-35.234821,323.622817,0.521772,21 34 29.48,+00 31 18.38,SDSS~J213429.47+003118.3,Q,19.9,22.1,23.91,21.52,19.79,19.44,19.23,1.08,0.04,0.02,0.02,0.05,4.172,2017A&A...597A..79P,2017A&A...597A..79P,,,0.117*,,,,,,,,,,,,,,,,,,
2520,62.409937,-30.659866,323.680000,8.291389,21 34 43.20,+08 17 29.00,PSS~J2134+0817,Q,17.4,21.1,24.22,21.77,19.74,19.85,19.77,0.77,0.05,0.02,0.03,0.07,4,2001ASPC..225...52D,2001ASPC..225...52D,,,0.125*,,,,,,,,,,,,,,,,,,
2521,357.830440,-47.738729,324.098611,-42.971667,21 36 23.67,-42 58 18.00,Q~2133-4311,Q,21.1,0,,,,,,,,,,,4.2,1996MNRAS.280L...1H,2003A&A...398..891D,,,-1,-1,,,,,,,,,,,,,,,,,
2522,353.091562,-47.345153,324.130556,-46.194167,21 36 31.33,-46 11 39.00,Q~2133-4625,Q,21.2,0,,,,,,,,,,,4.18,2003A&A...398..891D,2003A&A...398..891D,,,-1,-1,,,,,,,,,,,,,,,,,
2523,62.835153,-31.116579,324.270763,8.291441,21 37 04.98,+08 17 29.19,SDSS~J213704.98+081729.1,Q,21.6,23.4,25.65,23.43,21.63,21.76,21.12,0.54,0.2,0.06,0.11,0.18,4.03,2012A&A...548A..66P,2017A&A...597A..79P,,,0.129*,,,,,,,,,,,,,,,,,,
2524,354.574721,-47.783017,324.531389,-45.138333,21 38 07.53,-45 08 18.00,Q~2134-4521,Q,20.4,0,,,,,,,,,,,4.36,1996MNRAS.280L...1H,2003A&A...398..891D,,,-1,-1,,,,,,,,,,,,,,,,,
2525,26.274914,-46.857400,324.937500,-23.782222,21 39 45.00,-23 46 56.00,CXOMP~J21397-2346,QX,22.9,0,,,,,,,,,,,4.93,2002ApJ...569L...1S,2002ApJ...569L...1S,CXOX J213944.8-234657,,-1,0,,,,,,,,,,,,,,,,,
2526,54.676828,-37.045816,325.007917,-0.661389,21 40 1.9,-00 39 41,J021401.9-003941,Q,,,25.43,25.03,23.2,21.36,20.33,0.77,0.57,0.25,0.08,0.12,4.17,2016AstL...42..277K,2016AstL...42..277K,,,0.041*,,,,,,,,,,,,,,,,,,
2527,64.434420,-31.171535,325.190249,9.316564,21 40 45.66,+09 18 59.63,SDSS~J214045.65+091859.6,Q,18.1,21,24.47,21.23,20.09,19.84,19.7,0.64,0.04,0.02,0.03,0.07,4.046,2012A&A...548A..66P,2017A&A...597A..79P,,,0.115*,,,,,,,,,,,,,,,,,,
2528,75.071952,-22.676926,325.289792,22.035011,21 41 09.55,+22 02 6.04,PS1 J214109.55+220206.04,Q,,,,,,,,,,,,,4.76,2018arXiv181011927Y,2018arXiv181011927Y,,,-1,0,,,,,,,,,,,,,,,,,
2529,55.903453,-37.055591,325.571942,0.138835,21 42 17.27,+00 08 19.81,SDSS~J214217.26+000819.8,Q,20.8,22.6,24.78,21.35,20.14,19.78,19.75,0.8,0.04,0.02,0.03,0.08,4.072,2012A&A...548A..66P,2017A&A...597A..79P,,,0.103*,,,,,,,,,,,,,,,,,,
2530,54.439898,-37.965661,325.663625,-1.333417,21 42 39.27,-01 20 00.3,J214239.27-012000.3,Q,23.6,0,23.34,26.02,23.74,21.76,20.4,0.92,0.66,0.7,0.2,0.3,5.61,2017AJ....153..184Y,2017AJ....153..184Y,,,0.149*,,,,,,,,,,,,,,,,,,
2531,357.313036,-48.907968,325.741945,-43.183056,21 42 58.07,-43 10 59.00,Q~2139-4324,Q,21.2,0,,,,,,,,,,,4.46,1996MNRAS.281..348H,1996MNRAS.281..348H,,,-1,-1,,,,,,,,,,,,,,,,,
2532,55.539073,-37.477311,325.752208,-0.340167,21 43 00.53,-00 20 24.60,HRQC~J214300.53-002024.6,Q,23.6,0,24.26,24.39,24.39,21.96,21.5,0.76,0.47,0.5,0.12,0.34,4.84,2013ApJ...768..105M,2013ApJ...768..105M,,,0.111*,,,,,,,,,,,,,,,,,,
2533,60.786649,-34.945606,326.221237,4.569462,21 44 53.10,+04 34 10.06,SDSS~J214453.09+043410.0,Q,20.1,21.8,25.23,21.76,20.06,19.94,19.8,0.76,0.05,0.02,0.03,0.08,4.108,2012A&A...548A..66P,2017A&A...597A..79P,,,0.762*,,,,,,,,,,,,,,,,,,
2534,53.973115,-39.561960,326.785827,-2.526209,21 47 08.60,-02 31 34.35,SDSS~J214708.59-023134.3,Q,21.3,22.8,23.97,22.81,21.32,21.22,20.93,0.85,0.13,0.06,0.07,0.22,4.069,2014A&A...563A..54P,2017A&A...597A..79P,,,-1,0,,,,,,,,,,,,,,,,,
2535,47.089291,-42.821363,326.857133,-8.642971,21 47 25.71,-08 38 34.70,SDSS~J214725.71-083834.6,Q,18.7,21.5,23.38,20.9,19.3,18.34,18.23,0.77,0.04,0.02,0.02,0.03,4.588,2005AJ....130..367S,2010AJ....139.2360S,,,0.151*,,,,,,,,,,,,,,,,,,
2536,57.950620,-37.623020,326.980833,1.131945,21 47 55.40,+01 07 55.00,SDSS~J21479+0107,Q,24,0,24.04,25.37,23.87,24.11,20.8,0.69,0.44,0.38,0.48,0.15,5.81,2009AJ....138..305J,2009AJ....138..305J,,,0.138*,,,,,,,,,,,,,,,,,,
2537,61.729168,-35.302952,326.981233,4.954626,21 47 55.50,+04 57 16.65,SDSS~J214755.49+045716.6,Q,21.2,23.4,24.98,23.4,21.19,21.17,21.09,1.04,0.27,0.06,0.08,0.28,4.076,2012A&A...548A..66P,2017A&A...597A..79P,,,0.114*,,,,,,,,,,,,,,,,,,
2538,56.214116,-39.520591,327.729750,-1.077722,21 50 55.14,-01 04 39.80,HRQC~J215055.14-010439.8,Q,23,24,26.09,24.29,23.27,21.79,21.47,0.47,0.52,0.29,0.12,0.36,4.73,2013ApJ...768..105M,2013ApJ...768..105M,,,0.152*,,,,,,,,,,,,,,,,,,
2539,57.225305,-39.253793,327.965958,-0.286417,21 51 51.83,-00 17 11.10,HRQC~J215151.83-001711.1,Q,21.8,24.3,25.56,24.62,22.25,20.84,20.64,0.65,0.5,0.12,0.05,0.17,4.66,2013ApJ...768..105M,2013ApJ...768..105M,,,0.104*,,,,,,,,,,,,,,,,,,
2540,67.829988,-32.420935,328.067083,10.681233,21 52 16.10,+10 40 52.44,J215216.10+104052.44,Q,19.97,0,22.95,24.29,20.18,18.51,18.34,0.27,0.32,0.03,0.02,0.03,4.79,2016ApJ...819...24W,2016ApJ...819...24W,,,0.239*,,,,,,,,,,,,,,,,,,
2541,61.599758,-37.356846,328.528056,3.594445,21 54 06.73,+03 35 40.00,PSS~J2154+0335,Q,17.2,20.9,24.77,21.67,19.59,19.21,19.04,1.05,0.06,0.02,0.02,0.05,4.363,2001AJ....121.1799P,2001AJ....121.1799P,,,0.12*,,,,,,,,,,,,,,,,,,
2542,58.152228,-39.626393,328.688667,0.072694,21 54 45.28,+00 04 21.70,HRQC~J215445.28+000421.7,Q,21.9,23.6,24.92,25.24,23.92,21.88,21.78,0.75,0.49,0.39,0.11,0.41,4.74,2013ApJ...768..105M,2013ApJ...768..105M,,,0.107*,,,,,,,,,,,,,,,,,,
2543,47.293014,-44.861206,328.734000,-9.507628,21 54 56.16,-09 30 27.46,PSO~J328.7339-09.5076,Q,>23.2,>23.3,,,,,,,,,,,5.92,2016ApJS..227...11B,2016ApJS..227...11B,,,-1,0,,,,,,,,,,,,,,,,,
2544,71.196703,-30.669604,328.758333,13.973889,21 55 02.00,+13 58 26.00,PSS~J2155+1358,Q,18,20.1,23.9,20.79,18.74,18.24,18.09,0.7,0.03,0.01,0.02,0.03,4.256,2001AJ....121.1799P,2001AJ....121.1799P,,,-1,0,,,,,,,,,,,,,,,,,
2545,67.035577,-34.119716,328.900710,9.052594,21 55 36.17,+09 03 09.34,SDSS~J215536.17+090309.3,Q,21.7,23.3,24.86,23.27,21.72,21.82,21.22,0.79,0.16,0.06,0.1,0.23,4.027,2017A&A...597A..79P,2017A&A...597A..79P,,,0.116*,,,,,,,,,,,,,,,,,,
2546,57.212541,-40.545564,329.008303,-1.049601,21 56 01.99,-01 02 58.56,SDSS~J215601.99-010258.5,Q,21.3,22.9,25.28,22.94,21.3,21.15,20.8,0.8,0.18,0.06,0.07,0.21,4.14,2012A&A...548A..66P,2017A&A...597A..79P,,,0.146*,,,,,,,,,,,,,,,,,,
2547,8.222236,-52.218830,329.366667,-36.037528,21 57 28.21,-36 02 15.1,SMSS J215728.21-360215.1,Q,,,,,,,,,,,,,4.75,2018PASA...35...24W,2018PASA...35...24W,,,-1,0,,,,,,,,,,,,,,,,,
2548,58.958938,-40.105617,329.442695,0.283613,21 57 46.25,+00 17 01.01,SDSS~J215746.24+001701.0,Q,20.9,22.4,25.4,22.42,20.91,20.57,20.65,0.59,0.09,0.04,0.04,0.17,4.155,2012A&A...548A..66P,2017A&A...597A..79P,,,0.107*,,,,,,,,,,,,,,,,,,
2549,57.597542,-41.032037,329.573398,-1.098611,21 58 17.62,-01 05 55.00,SDSS~J215817.61-010555.0,Q,19.4,21.6,24.2,20.95,19.53,19.26,19.19,0.87,0.04,0.02,0.03,0.06,4.13,2017A&A...597A..79P,2017A&A...597A..79P,,,0.135*,,,,,,,,,,,,,,,,,,
2550,64.081206,-37.342971,329.770708,5.129378,21 59 04.97,+05 07 45.76,J215904.97+050745.76,Q,21.14,0,25.44,24.07,21.3,19.86,19.64,0.86,0.69,0.06,0.03,0.08,4.71,2016ApJ...819...24W,2016ApJ...819...24W,,,0.108*,,,,,,,,,,,,,,,,,,
2551,59.440799,-40.571862,330.036112,0.295814,22 00 08.67,+00 17 44.93,SDSS~J220008.66+001744.9,Q,20.8,24.6,24.78,24.62,20.83,19.21,19.39,0.77,0.42,0.04,0.02,0.06,4.77,2005AJ....130..367S,2017A&A...597A..79P,,,0.101*,,,,,,,,,,,,,,,,,,
2552,62.439294,-39.068029,330.277625,3.035475,22 01 06.63,+03 02 07.71,J220106.63+030207.71,Q,20.58,0,23.92,23.88,20.71,19.21,18.99,0.7,0.27,0.03,0.02,0.04,5.06,2016ApJ...819...24W,2016ApJ...819...24W,,,0.134*,,,,,,,,,,,,,,,,,,
2553,61.404258,-39.846736,330.383625,1.924722,22 01 32.07,+01 55 29.0,J2201+0155,Q,++,++,23.22,23.97,24.08,23.77,20.88,0.55,0.85,0.51,0.53,0.81,6.16,2018PASJ...70S..35M,2018PASJ...70S..35M,,,0.120*,,,,,,,,,,,,,,,,,,
2554,33.374245,-50.843323,330.494167,-20.440933,22 01 58.60,-20 26 27.36,PS1 J220158.60-202627.36,Q,,,,,,,,,,,,,4.73,2018arXiv181011927Y,2018arXiv181011927Y,,,-1,0,,,,,,,,,,,,,,,,,
2555,73.653861,-31.103424,330.611542,15.164550,22 02 26.77,+15 09 52.38,J220226.77+150952.38,Q,20.28,0,25.73,24.63,20.42,18.8,18.54,0.83,0.48,0.03,0.02,0.03,5.07,2016ApJ...819...24W,2016ApJ...819...24W,,,-1,0,,,,,,,,,,,,,,,,,
2556,61.199016,-40.296278,330.638333,1.522306,22 02 33.20,+01 31 20.30,IMS~J220233+013120,Q,,,,,,,,,,,,,5.208,2019ApJ...870...86K,2019ApJ...870...86K,,,0.145*,,,,,,,,,,,,,,,,,,
2557,82.188571,-22.785623,330.640810,26.428099,22 02 33.79,+26 25 41.15,SDSS~J220233.79+262541.1,Q,19.8,21.2,23.6,21.56,20.09,19.83,19.63,0.84,0.04,0.02,0.02,0.06,4.024,2017A&A...597A..79P,2017A&A...597A..79P,,,-1,0,,,,,,,,,,,,,,,,,
2558,58.519074,-41.870406,330.658146,-1.038318,22 02 37.95,-01 02 17.94,SDSS~J220237.95-010217.9,Q,21.8,23,23.6,23.03,21.79,21.56,21.39,0.53,0.17,0.08,0.09,0.33,4.102,2012A&A...548A..66P,2017A&A...597A..79P,,,0.15*,,,,,,,,,,,,,,,,,,
2559,58.906148,-41.808272,330.780808,-0.770028,22 03 07.39,-00 46 12.10,SDSS~J220307.39-004612.1,Q,19.3,21,25.1,20.5,19.21,18.96,18.85,0.91,0.03,0.02,0.02,0.04,4.147,2005AJ....130..367S,2017A&A...597A..79P,,,0.136*,,,,,,,,,,,,,,,,,,
2560,76.540538,-28.917926,330.930556,18.470556,22 03 43.33,+18 28 14.00,PSS~J2203+1824,Q,18.4,0,25.54,21.37,19.25,19.18,19.01,1.23,0.05,0.02,0.03,0.06,4.38,2001ASPC..225...52D,2001ASPC..225...52D,,,-1,0,,,,,,,,,,,,,,,,,
