# qsoName,ra,dec,apertureID,aperJky3,aperJky3Err,sumWeight,ppErrBits,mjdObs,filterID,aperJky3,aperJky3Err,weight,ppErrBits,project
#
# Results of Query: Database WSERV1000v20180716 15/10/18 22:09
# SELECT qso.qsoName, qso.ra, qso.dec, aver.apertureID, aver.aperJky3, 
# aver.aperJky3Err, aver.sumWeight, aver.ppErrBits, m.mjdObs, 
# m.filterID, remeas.aperJky3, remeas.aperJky3Err, w.weight, 
# remeas.ppErrBits, m.project FROM finalQsoCatalogue as qso, 
# MapApertureIDshighzQsoMap as ma, wserv1000MapRemeasAver as aver, 
# wserv1000MapRemeasurement as remeas, MapProvenance as v, 
# wserv1000MapAverageWeights as w, MapFrameStatus as mfs, Multiframe as 
# m WHERE qso.qsoID=ma.objectID and ma.apertureID=aver.apertureID and 
# aver.apertureID=remeas.apertureID and aver.catalogueID=v.combicatID 
# and v.avSetupID=1 and v.catalogueID=remeas.catalogueID and 
# w.combicatID=v.combicatID and w.catalogueID=v.catalogueID and 
# w.apertureID=aver.apertureID and mfs.catalogueID=remeas.catalogueID 
# and m.multiframeID=mfs.multiframeID and mfs.programmeID=10999 and 
# mfs.mapID=1 order by v.combicatID, m.mjdObs
# Column Headers at start of file AND below
#
# qsoName,ra,dec,apertureID,aperJky3,aperJky3Err,sumWeight,ppErrBits,mjdObs,filterID,aperJky3,aperJky3Err,weight,ppErrBits,project
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+4.831641E-007,+2.677020E-007,   +900.000000,          0,  +5.3693441E004,   3,-2.427617E-008,+6.433107E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS2
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+4.831641E-007,+2.677020E-007,   +900.000000,          0,  +5.3694392E004,   3,+4.888689E-007,+7.197553E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS2
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+9.186247E-007,+2.355333E-007,  +1200.000000,          0,  +5.3694453E004,   3,+1.414880E-006,+6.447587E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS2
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+9.186247E-007,+2.355333E-007,  +1200.000000,          0,  +5.3695302E004,   3,+1.447515E-006,+9.048057E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS2
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+9.186247E-007,+2.355333E-007,  +1200.000000,          0,  +5.3695361E004,   3,+1.140204E-006,+8.190455E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS2
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+9.186247E-007,+2.355333E-007,  +1200.000000,          0,  +5.3695423E004,   3,-7.721471E-007,+7.887998E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS2
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+9.186247E-007,+2.355333E-007,  +1200.000000,          0,  +5.3696410E004,   3,+2.320698E-007,+8.997178E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS2
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+9.186247E-007,+2.355333E-007,  +1200.000000,          0,  +5.3697418E004,   3,-7.953110E-007,+7.539658E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS2
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+9.186247E-007,+2.355333E-007,  +1200.000000,          0,  +5.3697480E004,   3,+2.140175E-006,+1.086723E-006,   +100.000000,          0,                                                   U/UKIDSS/UDS2
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+9.186247E-007,+2.355333E-007,  +1200.000000,          0,  +5.3698442E004,   3,+7.871638E-008,+8.754851E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS2
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+9.186247E-007,+2.355333E-007,  +1200.000000,          0,  +5.3699297E004,   3,+4.814029E-006,+9.793906E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS2
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+9.186247E-007,+2.355333E-007,  +1200.000000,          0,  +5.3699360E004,   3,+2.440733E-006,+9.125738E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS2
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+9.186247E-007,+2.355333E-007,  +1200.000000,          0,  +5.3700305E004,   3,+1.346688E-006,+7.957597E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS2
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+9.186247E-007,+2.355333E-007,  +1200.000000,          0,  +5.3700365E004,   3,+2.137932E-008,+6.547619E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS2
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+7.872616E-007,+7.359781E-007,   +100.000000,          0,  +5.3705337E004,   3,+7.872616E-007,+7.359781E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS2
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+2.931909E-007,+5.526393E-007,   +300.000000,          0,  +5.3716412E004,   3,-8.139448E-007,+8.448083E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS2
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+2.931909E-007,+5.526393E-007,   +300.000000,          0,  +5.3722256E004,   3,+3.156795E-006,+1.069336E-006,   +100.000000,          0,                                                   U/UKIDSS/UDS2
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+2.931909E-007,+5.526393E-007,   +300.000000,          0,  +5.3722316E004,   3,-6.611604E-007,+1.000693E-006,   +100.000000,          0,                                                   U/UKIDSS/UDS2
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+2.622804E-008,+5.705222E-007,   +200.000000,          0,  +5.3725275E004,   3,+1.849136E-006,+9.503080E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS2
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+2.622804E-008,+5.705222E-007,   +200.000000,          0,  +5.3726267E004,   3,-1.001056E-006,+7.133902E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS2
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,-1.686280E-006,+8.220248E-007,   +100.000000,          0,  +5.3738301E004,   3,-1.686280E-006,+8.220248E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS2
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,-6.434826E-007,+5.832362E-007,   +200.000000,          0,  +5.4036380E004,   3,-1.900350E-006,+8.350364E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS4
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,-6.434826E-007,+5.832362E-007,   +200.000000,          0,  +5.4039417E004,   3,+5.537057E-007,+8.149706E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS4
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,-6.803913E-007,+8.363949E-007,   +100.000000,          0,  +5.4058330E004,   3,-6.803913E-007,+8.363949E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS4
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+6.437208E-007,+8.739344E-007,   +100.000000,          0,  +5.4076365E004,   3,+6.437208E-007,+8.739344E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS4
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+2.558539E-006,+8.613799E-007,   +100.000000,          0,  +5.4090309E004,   3,+2.558539E-006,+8.613799E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS4
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+9.815867E-007,+6.148273E-007,   +200.000000,          0,  +5.4103262E004,   3,+1.436588E-006,+8.512342E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS4
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+9.815867E-007,+6.148273E-007,   +200.000000,          0,  +5.4103334E004,   3,+4.853298E-007,+8.889882E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS4
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,-7.094622E-007,+8.193349E-007,   +100.000000,          0,  +5.4119322E004,   3,-7.094622E-007,+8.193349E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS4
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+2.729481E-007,+3.025205E-007,   +600.000000,          0,  +5.4316569E004,   3,+1.409417E-006,+9.649042E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+2.729481E-007,+3.025205E-007,   +600.000000,          0,  +5.4317585E004,   3,-5.747692E-007,+6.755722E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+2.729481E-007,+3.025205E-007,   +600.000000,          0,  +5.4320549E004,   3,-1.838752E-007,+7.199976E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+2.729481E-007,+3.025205E-007,   +600.000000,          0,  +5.4320609E004,   3,+9.781990E-007,+6.860654E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+2.729481E-007,+3.025205E-007,   +600.000000,          0,  +5.4321547E004,   3,+8.778628E-008,+9.460515E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+2.729481E-007,+3.025205E-007,   +600.000000,          0,  +5.4322562E004,   3,+3.638947E-007,+6.336340E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+7.915689E-008,+2.698820E-007,   +800.000000,          0,  +5.4333542E004,   3,+3.746322E-007,+7.599231E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+7.915689E-008,+2.698820E-007,   +800.000000,          0,  +5.4333576E004,   3,+8.426944E-008,+7.365946E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+7.915689E-008,+2.698820E-007,   +800.000000,          0,  +5.4334497E004,   3,-5.574236E-007,+8.458136E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+7.915689E-008,+2.698820E-007,   +800.000000,          0,  +5.4334553E004,   3,+1.318419E-006,+7.460366E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+7.915689E-008,+2.698820E-007,   +800.000000,          0,  +5.4335593E004,   3,-1.209716E-006,+8.023919E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+7.915689E-008,+2.698820E-007,   +800.000000,          0,  +5.4338578E004,   3,+1.605064E-007,+8.594757E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+7.915689E-008,+2.698820E-007,   +800.000000,          0,  +5.4339565E004,   3,-8.250145E-008,+7.070619E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+7.915689E-008,+2.698820E-007,   +800.000000,          0,  +5.4340504E004,   3,+2.531698E-007,+6.979250E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,-3.451342E-007,+4.326644E-007,   +300.000000,          0,  +5.4340594E004,   3,-2.340768E-007,+5.975482E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,-3.451342E-007,+4.326644E-007,   +300.000000,          0,  +5.4342504E004,   3,-7.472444E-007,+8.892219E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,-3.451342E-007,+4.326644E-007,   +300.000000,          0,  +5.4342550E004,   3,-1.904218E-007,+8.850506E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,-1.448607E-007,+3.747562E-007,   +400.000000,          0,  +5.4356499E004,   3,-9.056020E-007,+7.664735E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,-1.448607E-007,+3.747562E-007,   +400.000000,          0,  +5.4356514E004,   3,-8.324686E-008,+7.380176E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,-1.448607E-007,+3.747562E-007,   +400.000000,          0,  +5.4356600E004,   3,+7.353349E-007,+6.244297E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,-1.448607E-007,+3.747562E-007,   +400.000000,          0,  +5.4361481E004,   3,-1.201946E-006,+9.913468E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+1.078665E-006,+8.543267E-007,   +100.000000,          0,  +5.4367470E004,   3,+1.078665E-006,+8.543267E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+4.193689E-007,+3.327057E-007,   +800.000000,          0,  +5.4374554E004,   3,-5.028850E-007,+1.154397E-006,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+4.193689E-007,+3.327057E-007,   +800.000000,          0,  +5.4375475E004,   3,+1.968188E-007,+1.128739E-006,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+4.193689E-007,+3.327057E-007,   +800.000000,          0,  +5.4375576E004,   3,-3.251867E-007,+1.147889E-006,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+4.193689E-007,+3.327057E-007,   +800.000000,          0,  +5.4376491E004,   3,+1.832389E-006,+8.690124E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+4.193689E-007,+3.327057E-007,   +800.000000,          0,  +5.4376559E004,   3,+5.134336E-007,+8.617886E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+4.193689E-007,+3.327057E-007,   +800.000000,          0,  +5.4377426E004,   3,-2.703132E-007,+8.782502E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+4.193689E-007,+3.327057E-007,   +800.000000,          0,  +5.4377449E004,   3,+2.910330E-007,+8.713586E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+4.193689E-007,+3.327057E-007,   +800.000000,          0,  +5.4377497E004,   3,+7.609691E-007,+8.288624E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,-5.374219E-007,+5.799124E-007,   +200.000000,          0,  +5.4385475E004,   3,-1.605804E-006,+8.147213E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,-5.374219E-007,+5.799124E-007,   +200.000000,          0,  +5.4385525E004,   3,+5.597558E-007,+8.256275E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+5.303755E-007,+3.446779E-007,   +700.000000,          0,  +5.4399413E004,   3,+1.112848E-006,+1.011379E-006,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+5.303755E-007,+3.446779E-007,   +700.000000,          0,  +5.4399473E004,   3,-5.752681E-007,+9.147008E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+5.303755E-007,+3.446779E-007,   +700.000000,          0,  +5.4399525E004,   3,+3.853378E-007,+8.425941E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+5.303755E-007,+3.446779E-007,   +700.000000,          0,  +5.4400491E004,   3,-4.637507E-008,+2.105721E-006,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+5.303755E-007,+3.446779E-007,   +700.000000,          0,  +5.4402363E004,   3,+9.074367E-008,+7.283658E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+5.303755E-007,+3.446779E-007,   +700.000000,          0,  +5.4402403E004,   3,+6.704644E-008,+7.963824E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+5.303755E-007,+3.446779E-007,   +700.000000,          0,  +5.4402474E004,   3,+2.833418E-006,+9.330118E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
                 CFHQSJ0216-0455,     +34.1158750,      -4.9261388,                  57,+5.785174E-007,+8.734747E-007,   +100.000000,          0,  +5.4407405E004,   3,+5.785174E-007,+8.734747E-007,   +100.000000,          0,                                                   U/UKIDSS/UDS5
